,xx,yy,Z
136,1445.255480157959,2.1076806255306124,146.8344856267149
137,1485.103652607347,2.1076806255306124,146.8344856267149
138,1524.9518250567346,2.1076806255306124,146.8344856267149
139,1564.7999975061223,2.1076806255306124,146.8344856267149
140,1604.6481699555102,2.1076806255306124,146.8344856267149
141,1644.4963424048979,2.1076806255306124,146.8344856267149
142,1684.3445148542855,2.1076806255306124,146.8344856267149
143,1724.1926873036734,2.1076806255306124,146.8344856267149
144,1764.040859753061,2.1076806255306124,146.8344856267149
145,1803.8890322024488,2.1076806255306124,146.8344856267149
146,1843.7372046518367,2.1076806255306124,150.0200559137344
147,1883.5853771012244,2.1076806255306124,150.0200559137344
148,1923.433549550612,2.1076806255306124,152.85264674051103
149,1963.281722,2.1076806255306124,152.85264674051103
150,10.72127198,3.152711541795919,94.81778678557558
151,50.56944442938775,3.152711541795919,94.81778678557558
152,90.4176168787755,3.152711541795919,94.81778678557558
153,130.26578932816327,3.152711541795919,94.81778678557558
154,170.11396177755103,3.152711541795919,94.81778678557558
155,209.9621342269388,3.152711541795919,94.81778678557558
156,249.81030667632652,3.152711541795919,94.81778678557558
157,289.6584791257143,3.152711541795919,94.81778678557558
158,329.506651575102,3.152711541795919,94.81778678557558
159,369.35482402448974,3.152711541795919,94.81778678557558
160,409.20299647387753,3.152711541795919,94.81778678557558
161,449.05116892326527,3.152711541795919,94.81778678557558
162,488.899341372653,3.152711541795919,94.81778678557558
163,528.7475138220408,3.152711541795919,94.81778678557558
164,568.5956862714286,3.152711541795919,110.48338094790113
165,608.4438587208163,3.152711541795919,147.44981484139075
166,648.292031170204,3.152711541795919,149.19322420587912
167,688.1402036195918,3.152711541795919,149.19322420587912
168,727.9883760689795,3.152711541795919,148.06057444321675
169,767.8365485183673,3.152711541795919,148.06057444321675
170,807.6847209677551,3.152711541795919,148.06057444321675
171,847.5328934171428,3.152711541795919,148.06057444321675
172,887.3810658665305,3.152711541795919,145.71395493120178
173,927.2292383159183,3.152711541795919,145.71395493120178
174,967.077410765306,3.152711541795919,159.2376758923203
175,1006.9255832146938,3.152711541795919,173.82976132392437
176,1046.7737556640816,3.152711541795919,163.64638868844136
177,1086.6219281134693,3.152711541795919,161.77702840659413
178,1126.4701005628572,3.152711541795919,152.1525862930144
179,1166.3182730122448,3.152711541795919,152.1525862930144
180,1206.1664454616325,3.152711541795919,152.1525862930144
181,1246.0146179110204,3.152711541795919,152.1525862930144
182,1285.862790360408,3.152711541795919,152.1525862930144
183,1325.7109628097958,3.152711541795919,152.1525862930144
184,1365.5591352591837,3.152711541795919,152.1525862930144
185,1405.4073077085714,3.152711541795919,152.1525862930144
186,1445.255480157959,3.152711541795919,152.1525862930144
187,1485.103652607347,3.152711541795919,152.1525862930144
188,1524.9518250567346,3.152711541795919,152.1525862930144
189,1564.7999975061223,3.152711541795919,152.1525862930144
190,1604.6481699555102,3.152711541795919,152.1525862930144
191,1644.4963424048979,3.152711541795919,152.1525862930144
192,1684.3445148542855,3.152711541795919,152.1525862930144
193,1724.1926873036734,3.152711541795919,152.1525862930144
194,1764.040859753061,3.152711541795919,152.1525862930144
195,1803.8890322024488,3.152711541795919,152.1525862930144
196,1843.7372046518367,3.152711541795919,155.3381565800339
197,1883.5853771012244,3.152711541795919,155.3381565800339
198,1923.433549550612,3.152711541795919,158.17074740681053
199,1963.281722,3.152711541795919,158.17074740681053
200,10.72127198,4.197742458061224,94.81778678557558
201,50.56944442938775,4.197742458061224,94.81778678557558
202,90.4176168787755,4.197742458061224,94.81778678557558
203,130.26578932816327,4.197742458061224,94.81778678557558
204,170.11396177755103,4.197742458061224,94.81778678557558
205,209.9621342269388,4.197742458061224,94.81778678557558
206,249.81030667632652,4.197742458061224,94.81778678557558
207,289.6584791257143,4.197742458061224,94.81778678557558
208,329.506651575102,4.197742458061224,94.81778678557558
209,369.35482402448974,4.197742458061224,94.81778678557558
210,409.20299647387753,4.197742458061224,94.81778678557558
211,449.05116892326527,4.197742458061224,94.81778678557558
212,488.899341372653,4.197742458061224,94.81778678557558
213,528.7475138220408,4.197742458061224,94.81778678557558
214,568.5956862714286,4.197742458061224,110.48338094790113
215,608.4438587208163,4.197742458061224,147.44981484139075
216,648.292031170204,4.197742458061224,149.19322420587912
217,688.1402036195918,4.197742458061224,149.19322420587912
218,727.9883760689795,4.197742458061224,148.06057444321675
219,767.8365485183673,4.197742458061224,148.06057444321675
220,807.6847209677551,4.197742458061224,148.06057444321675
221,847.5328934171428,4.197742458061224,148.06057444321675
222,887.3810658665305,4.197742458061224,145.71395493120178
223,927.2292383159183,4.197742458061224,145.71395493120178
224,967.077410765306,4.197742458061224,159.2376758923203
225,1006.9255832146938,4.197742458061224,173.82976132392437
226,1046.7737556640816,4.197742458061224,163.64638868844136
227,1086.6219281134693,4.197742458061224,161.77702840659413
228,1126.4701005628572,4.197742458061224,152.1525862930144
229,1166.3182730122448,4.197742458061224,152.1525862930144
230,1206.1664454616325,4.197742458061224,152.1525862930144
231,1246.0146179110204,4.197742458061224,152.1525862930144
232,1285.862790360408,4.197742458061224,152.1525862930144
233,1325.7109628097958,4.197742458061224,152.1525862930144
234,1365.5591352591837,4.197742458061224,152.1525862930144
235,1405.4073077085714,4.197742458061224,152.1525862930144
236,1445.255480157959,4.197742458061224,152.1525862930144
237,1485.103652607347,4.197742458061224,152.1525862930144
238,1524.9518250567346,4.197742458061224,152.1525862930144
239,1564.7999975061223,4.197742458061224,152.1525862930144
240,1604.6481699555102,4.197742458061224,152.1525862930144
241,1644.4963424048979,4.197742458061224,152.1525862930144
242,1684.3445148542855,4.197742458061224,152.1525862930144
243,1724.1926873036734,4.197742458061224,152.1525862930144
244,1764.040859753061,4.197742458061224,152.1525862930144
245,1803.8890322024488,4.197742458061224,152.1525862930144
246,1843.7372046518367,4.197742458061224,155.3381565800339
247,1883.5853771012244,4.197742458061224,155.3381565800339
248,1923.433549550612,4.197742458061224,158.17074740681053
249,1963.281722,4.197742458061224,158.17074740681053
250,10.72127198,5.24277337432653,94.81778678557558
251,50.56944442938775,5.24277337432653,94.81778678557558
252,90.4176168787755,5.24277337432653,94.81778678557558
253,130.26578932816327,5.24277337432653,94.81778678557558
254,170.11396177755103,5.24277337432653,94.81778678557558
255,209.9621342269388,5.24277337432653,94.81778678557558
256,249.81030667632652,5.24277337432653,94.81778678557558
257,289.6584791257143,5.24277337432653,94.81778678557558
258,329.506651575102,5.24277337432653,94.81778678557558
259,369.35482402448974,5.24277337432653,94.81778678557558
260,409.20299647387753,5.24277337432653,94.81778678557558
261,449.05116892326527,5.24277337432653,94.81778678557558
262,488.899341372653,5.24277337432653,94.81778678557558
263,528.7475138220408,5.24277337432653,94.81778678557558
264,568.5956862714286,5.24277337432653,110.48338094790113
265,608.4438587208163,5.24277337432653,147.44981484139075
266,648.292031170204,5.24277337432653,149.19322420587912
267,688.1402036195918,5.24277337432653,149.19322420587912
268,727.9883760689795,5.24277337432653,148.06057444321675
269,767.8365485183673,5.24277337432653,148.06057444321675
270,807.6847209677551,5.24277337432653,148.06057444321675
271,847.5328934171428,5.24277337432653,148.06057444321675
272,887.3810658665305,5.24277337432653,145.71395493120178
273,927.2292383159183,5.24277337432653,145.71395493120178
274,967.077410765306,5.24277337432653,159.2376758923203
275,1006.9255832146938,5.24277337432653,173.82976132392437
276,1046.7737556640816,5.24277337432653,163.64638868844136
277,1086.6219281134693,5.24277337432653,161.77702840659413
278,1126.4701005628572,5.24277337432653,152.1525862930144
279,1166.3182730122448,5.24277337432653,152.1525862930144
280,1206.1664454616325,5.24277337432653,152.1525862930144
281,1246.0146179110204,5.24277337432653,152.1525862930144
282,1285.862790360408,5.24277337432653,152.1525862930144
283,1325.7109628097958,5.24277337432653,152.1525862930144
284,1365.5591352591837,5.24277337432653,152.1525862930144
285,1405.4073077085714,5.24277337432653,152.1525862930144
286,1445.255480157959,5.24277337432653,152.1525862930144
287,1485.103652607347,5.24277337432653,152.1525862930144
288,1524.9518250567346,5.24277337432653,152.1525862930144
289,1564.7999975061223,5.24277337432653,152.1525862930144
290,1604.6481699555102,5.24277337432653,152.1525862930144
291,1644.4963424048979,5.24277337432653,152.1525862930144
292,1684.3445148542855,5.24277337432653,152.1525862930144
293,1724.1926873036734,5.24277337432653,152.1525862930144
294,1764.040859753061,5.24277337432653,152.1525862930144
295,1803.8890322024488,5.24277337432653,152.1525862930144
296,1843.7372046518367,5.24277337432653,155.3381565800339
297,1883.5853771012244,5.24277337432653,155.3381565800339
298,1923.433549550612,5.24277337432653,158.17074740681053
299,1963.281722,5.24277337432653,158.17074740681053
300,10.72127198,6.287804290591837,94.81778678557558
301,50.56944442938775,6.287804290591837,94.81778678557558
302,90.4176168787755,6.287804290591837,94.81778678557558
303,130.26578932816327,6.287804290591837,94.81778678557558
304,170.11396177755103,6.287804290591837,94.81778678557558
305,209.9621342269388,6.287804290591837,94.81778678557558
306,249.81030667632652,6.287804290591837,94.81778678557558
307,289.6584791257143,6.287804290591837,94.81778678557558
308,329.506651575102,6.287804290591837,94.81778678557558
309,369.35482402448974,6.287804290591837,94.81778678557558
310,409.20299647387753,6.287804290591837,94.81778678557558
311,449.05116892326527,6.287804290591837,94.81778678557558
312,488.899341372653,6.287804290591837,94.81778678557558
313,528.7475138220408,6.287804290591837,94.81778678557558
314,568.5956862714286,6.287804290591837,110.48338094790113
315,608.4438587208163,6.287804290591837,147.44981484139075
316,648.292031170204,6.287804290591837,149.19322420587912
317,688.1402036195918,6.287804290591837,149.19322420587912
318,727.9883760689795,6.287804290591837,148.06057444321675
319,767.8365485183673,6.287804290591837,148.06057444321675
320,807.6847209677551,6.287804290591837,148.06057444321675
321,847.5328934171428,6.287804290591837,148.06057444321675
322,887.3810658665305,6.287804290591837,145.71395493120178
323,927.2292383159183,6.287804290591837,145.71395493120178
324,967.077410765306,6.287804290591837,159.2376758923203
325,1006.9255832146938,6.287804290591837,173.82976132392437
326,1046.7737556640816,6.287804290591837,163.64638868844136
327,1086.6219281134693,6.287804290591837,161.77702840659413
328,1126.4701005628572,6.287804290591837,152.1525862930144
329,1166.3182730122448,6.287804290591837,152.1525862930144
330,1206.1664454616325,6.287804290591837,152.1525862930144
331,1246.0146179110204,6.287804290591837,152.1525862930144
332,1285.862790360408,6.287804290591837,152.1525862930144
333,1325.7109628097958,6.287804290591837,152.1525862930144
334,1365.5591352591837,6.287804290591837,152.1525862930144
335,1405.4073077085714,6.287804290591837,152.1525862930144
336,1445.255480157959,6.287804290591837,152.1525862930144
337,1485.103652607347,6.287804290591837,152.1525862930144
338,1524.9518250567346,6.287804290591837,152.1525862930144
339,1564.7999975061223,6.287804290591837,152.1525862930144
340,1604.6481699555102,6.287804290591837,152.1525862930144
341,1644.4963424048979,6.287804290591837,152.1525862930144
342,1684.3445148542855,6.287804290591837,152.1525862930144
343,1724.1926873036734,6.287804290591837,152.1525862930144
344,1764.040859753061,6.287804290591837,152.1525862930144
345,1803.8890322024488,6.287804290591837,152.1525862930144
346,1843.7372046518367,6.287804290591837,155.3381565800339
347,1883.5853771012244,6.287804290591837,155.3381565800339
348,1923.433549550612,6.287804290591837,158.17074740681053
349,1963.281722,6.287804290591837,158.17074740681053
350,10.72127198,7.332835206857143,94.81778678557558
351,50.56944442938775,7.332835206857143,94.81778678557558
352,90.4176168787755,7.332835206857143,94.81778678557558
353,130.26578932816327,7.332835206857143,94.81778678557558
354,170.11396177755103,7.332835206857143,94.81778678557558
355,209.9621342269388,7.332835206857143,94.81778678557558
356,249.81030667632652,7.332835206857143,94.81778678557558
357,289.6584791257143,7.332835206857143,94.81778678557558
358,329.506651575102,7.332835206857143,94.81778678557558
359,369.35482402448974,7.332835206857143,94.81778678557558
360,409.20299647387753,7.332835206857143,94.81778678557558
361,449.05116892326527,7.332835206857143,94.81778678557558
362,488.899341372653,7.332835206857143,94.81778678557558
363,528.7475138220408,7.332835206857143,94.81778678557558
364,568.5956862714286,7.332835206857143,110.48338094790113
365,608.4438587208163,7.332835206857143,147.44981484139075
366,648.292031170204,7.332835206857143,149.19322420587912
367,688.1402036195918,7.332835206857143,149.19322420587912
368,727.9883760689795,7.332835206857143,148.06057444321675
369,767.8365485183673,7.332835206857143,148.06057444321675
370,807.6847209677551,7.332835206857143,148.06057444321675
371,847.5328934171428,7.332835206857143,148.06057444321675
372,887.3810658665305,7.332835206857143,145.71395493120178
373,927.2292383159183,7.332835206857143,145.71395493120178
374,967.077410765306,7.332835206857143,159.2376758923203
375,1006.9255832146938,7.332835206857143,173.82976132392437
376,1046.7737556640816,7.332835206857143,163.64638868844136
377,1086.6219281134693,7.332835206857143,161.77702840659413
378,1126.4701005628572,7.332835206857143,152.1525862930144
379,1166.3182730122448,7.332835206857143,152.1525862930144
380,1206.1664454616325,7.332835206857143,152.1525862930144
381,1246.0146179110204,7.332835206857143,152.1525862930144
382,1285.862790360408,7.332835206857143,152.1525862930144
383,1325.7109628097958,7.332835206857143,152.1525862930144
384,1365.5591352591837,7.332835206857143,152.1525862930144
385,1405.4073077085714,7.332835206857143,152.1525862930144
386,1445.255480157959,7.332835206857143,152.1525862930144
387,1485.103652607347,7.332835206857143,152.1525862930144
388,1524.9518250567346,7.332835206857143,152.1525862930144
389,1564.7999975061223,7.332835206857143,152.1525862930144
390,1604.6481699555102,7.332835206857143,152.1525862930144
391,1644.4963424048979,7.332835206857143,152.1525862930144
392,1684.3445148542855,7.332835206857143,152.1525862930144
393,1724.1926873036734,7.332835206857143,152.1525862930144
394,1764.040859753061,7.332835206857143,152.1525862930144
395,1803.8890322024488,7.332835206857143,152.1525862930144
396,1843.7372046518367,7.332835206857143,155.3381565800339
397,1883.5853771012244,7.332835206857143,155.3381565800339
398,1923.433549550612,7.332835206857143,158.17074740681053
399,1963.281722,7.332835206857143,158.17074740681053
400,10.72127198,8.37786612312245,94.81778678557558
401,50.56944442938775,8.37786612312245,94.81778678557558
402,90.4176168787755,8.37786612312245,94.81778678557558
403,130.26578932816327,8.37786612312245,94.81778678557558
404,170.11396177755103,8.37786612312245,94.81778678557558
405,209.9621342269388,8.37786612312245,94.81778678557558
406,249.81030667632652,8.37786612312245,94.81778678557558
407,289.6584791257143,8.37786612312245,94.81778678557558
408,329.506651575102,8.37786612312245,94.81778678557558
409,369.35482402448974,8.37786612312245,94.81778678557558
410,409.20299647387753,8.37786612312245,94.81778678557558
411,449.05116892326527,8.37786612312245,94.81778678557558
412,488.899341372653,8.37786612312245,94.81778678557558
413,528.7475138220408,8.37786612312245,94.81778678557558
414,568.5956862714286,8.37786612312245,110.48338094790113
415,608.4438587208163,8.37786612312245,147.44981484139075
416,648.292031170204,8.37786612312245,149.19322420587912
417,688.1402036195918,8.37786612312245,149.19322420587912
418,727.9883760689795,8.37786612312245,148.06057444321675
419,767.8365485183673,8.37786612312245,148.06057444321675
420,807.6847209677551,8.37786612312245,148.06057444321675
421,847.5328934171428,8.37786612312245,148.06057444321675
422,887.3810658665305,8.37786612312245,145.71395493120178
423,927.2292383159183,8.37786612312245,145.71395493120178
424,967.077410765306,8.37786612312245,159.2376758923203
425,1006.9255832146938,8.37786612312245,173.82976132392437
426,1046.7737556640816,8.37786612312245,163.64638868844136
427,1086.6219281134693,8.37786612312245,161.77702840659413
428,1126.4701005628572,8.37786612312245,152.1525862930144
429,1166.3182730122448,8.37786612312245,152.1525862930144
430,1206.1664454616325,8.37786612312245,152.1525862930144
431,1246.0146179110204,8.37786612312245,152.1525862930144
432,1285.862790360408,8.37786612312245,152.1525862930144
433,1325.7109628097958,8.37786612312245,152.1525862930144
434,1365.5591352591837,8.37786612312245,152.1525862930144
435,1405.4073077085714,8.37786612312245,152.1525862930144
436,1445.255480157959,8.37786612312245,152.1525862930144
437,1485.103652607347,8.37786612312245,152.1525862930144
438,1524.9518250567346,8.37786612312245,152.1525862930144
439,1564.7999975061223,8.37786612312245,152.1525862930144
440,1604.6481699555102,8.37786612312245,152.1525862930144
441,1644.4963424048979,8.37786612312245,152.1525862930144
442,1684.3445148542855,8.37786612312245,152.1525862930144
443,1724.1926873036734,8.37786612312245,152.1525862930144
444,1764.040859753061,8.37786612312245,152.1525862930144
445,1803.8890322024488,8.37786612312245,152.1525862930144
446,1843.7372046518367,8.37786612312245,155.3381565800339
447,1883.5853771012244,8.37786612312245,155.3381565800339
448,1923.433549550612,8.37786612312245,158.17074740681053
449,1963.281722,8.37786612312245,158.17074740681053
450,10.72127198,9.422897039387756,94.81778678557558
451,50.56944442938775,9.422897039387756,94.81778678557558
452,90.4176168787755,9.422897039387756,94.81778678557558
453,130.26578932816327,9.422897039387756,94.81778678557558
454,170.11396177755103,9.422897039387756,94.81778678557558
455,209.9621342269388,9.422897039387756,94.81778678557558
456,249.81030667632652,9.422897039387756,94.81778678557558
457,289.6584791257143,9.422897039387756,94.81778678557558
458,329.506651575102,9.422897039387756,94.81778678557558
459,369.35482402448974,9.422897039387756,94.81778678557558
460,409.20299647387753,9.422897039387756,94.81778678557558
461,449.05116892326527,9.422897039387756,94.81778678557558
462,488.899341372653,9.422897039387756,94.81778678557558
463,528.7475138220408,9.422897039387756,94.81778678557558
464,568.5956862714286,9.422897039387756,110.48338094790113
465,608.4438587208163,9.422897039387756,147.44981484139075
466,648.292031170204,9.422897039387756,149.19322420587912
467,688.1402036195918,9.422897039387756,149.19322420587912
468,727.9883760689795,9.422897039387756,148.06057444321675
469,767.8365485183673,9.422897039387756,148.06057444321675
470,807.6847209677551,9.422897039387756,148.06057444321675
471,847.5328934171428,9.422897039387756,148.06057444321675
472,887.3810658665305,9.422897039387756,145.71395493120178
473,927.2292383159183,9.422897039387756,145.71395493120178
474,967.077410765306,9.422897039387756,159.2376758923203
475,1006.9255832146938,9.422897039387756,173.82976132392437
476,1046.7737556640816,9.422897039387756,163.64638868844136
477,1086.6219281134693,9.422897039387756,161.77702840659413
478,1126.4701005628572,9.422897039387756,152.1525862930144
479,1166.3182730122448,9.422897039387756,152.1525862930144
480,1206.1664454616325,9.422897039387756,152.1525862930144
481,1246.0146179110204,9.422897039387756,152.1525862930144
482,1285.862790360408,9.422897039387756,152.1525862930144
483,1325.7109628097958,9.422897039387756,152.1525862930144
484,1365.5591352591837,9.422897039387756,152.1525862930144
485,1405.4073077085714,9.422897039387756,152.1525862930144
486,1445.255480157959,9.422897039387756,152.1525862930144
487,1485.103652607347,9.422897039387756,152.1525862930144
488,1524.9518250567346,9.422897039387756,152.1525862930144
489,1564.7999975061223,9.422897039387756,152.1525862930144
490,1604.6481699555102,9.422897039387756,152.1525862930144
491,1644.4963424048979,9.422897039387756,152.1525862930144
492,1684.3445148542855,9.422897039387756,152.1525862930144
493,1724.1926873036734,9.422897039387756,152.1525862930144
494,1764.040859753061,9.422897039387756,152.1525862930144
495,1803.8890322024488,9.422897039387756,152.1525862930144
496,1843.7372046518367,9.422897039387756,155.3381565800339
497,1883.5853771012244,9.422897039387756,155.3381565800339
498,1923.433549550612,9.422897039387756,158.17074740681053
499,1963.281722,9.422897039387756,158.17074740681053
500,10.72127198,10.467927955653062,94.81778678557558
501,50.56944442938775,10.467927955653062,94.81778678557558
502,90.4176168787755,10.467927955653062,94.81778678557558
503,130.26578932816327,10.467927955653062,94.81778678557558
504,170.11396177755103,10.467927955653062,94.81778678557558
505,209.9621342269388,10.467927955653062,94.81778678557558
506,249.81030667632652,10.467927955653062,94.81778678557558
507,289.6584791257143,10.467927955653062,94.81778678557558
508,329.506651575102,10.467927955653062,94.81778678557558
509,369.35482402448974,10.467927955653062,94.81778678557558
510,409.20299647387753,10.467927955653062,94.81778678557558
511,449.05116892326527,10.467927955653062,94.81778678557558
512,488.899341372653,10.467927955653062,94.81778678557558
513,528.7475138220408,10.467927955653062,94.81778678557558
514,568.5956862714286,10.467927955653062,110.48338094790113
515,608.4438587208163,10.467927955653062,147.44981484139075
516,648.292031170204,10.467927955653062,149.19322420587912
517,688.1402036195918,10.467927955653062,149.19322420587912
518,727.9883760689795,10.467927955653062,148.06057444321675
519,767.8365485183673,10.467927955653062,148.06057444321675
520,807.6847209677551,10.467927955653062,148.06057444321675
521,847.5328934171428,10.467927955653062,148.06057444321675
522,887.3810658665305,10.467927955653062,145.71395493120178
523,927.2292383159183,10.467927955653062,145.71395493120178
524,967.077410765306,10.467927955653062,159.2376758923203
525,1006.9255832146938,10.467927955653062,173.82976132392437
526,1046.7737556640816,10.467927955653062,163.64638868844136
527,1086.6219281134693,10.467927955653062,161.77702840659413
528,1126.4701005628572,10.467927955653062,152.1525862930144
529,1166.3182730122448,10.467927955653062,152.1525862930144
530,1206.1664454616325,10.467927955653062,152.1525862930144
531,1246.0146179110204,10.467927955653062,152.1525862930144
532,1285.862790360408,10.467927955653062,152.1525862930144
533,1325.7109628097958,10.467927955653062,152.1525862930144
